name,time,commt,label
The Wall Street Journal,Mar 27,"As Moscow’s forces meet fierce resistance in Ukraine, Western capitals worry the Kremlin could turn to so-called tactical nuclear arms",1
The Wall Street Journal,Mar 27,"For years, Volkswagen thrived as a global company. But war, health scares and trade disputes are rolling back decades of globalization.",0
The Wall Street Journal,Mar 27,Actor Sean Penn has vowed to melt down his Oscar statuettes if Ukraine's President Volodymyr Zelensky isn’t invited to speak at the Academy Awards ceremony.,0
The Wall Street Journal,Mar 27,Traders said that Russian oil is no longer discussed at work or among friends in the industry.,1
The Wall Street Journal,Mar 27,"""Greenflation"" was already a problem for wind and solar power. Russia’s attack on Ukraine is further driving up project costs.",1
The Wall Street Journal,Mar 27,"The U.S. and its allies are providing Ukraine with weapons from missiles to target tanks and aircraft. Others groups are trying to fill gaps in nonlethal equipment, from body armor to drones with thermal imaging.",0
The Wall Street Journal,Mar 27,"President Biden’s remark that Russia’s Putin “cannot remain in power” marked his latest verbal barb directed at Moscow following the war in Ukraine, but could also test NATO unity",0
The Wall Street Journal,Mar 27,"Years of tensions between Hungary and Ukraine burst into public view, when Ukrainian President Volodymyr Zelensky castigated Hungarian leader Viktor Orban via video link as he spoke to a meeting of EU leaders.",0
The Wall Street Journal,Mar 28,"Russia enriches more uranium than any other country. Now, soaring prices amid the war in Ukraine have triggered proposals to revive production of the critical fuel for nuclear plants in the U.S. #WSJWhatsNow https://on.wsj.com/3JBsXwT",1
The Wall Street Journal,Mar 28,"President Biden released a $5.8 trillion budget seeking a substantial increase in defense spending, as the U.S. aids Ukraine in its fight against Russia's invasion",1
The Wall Street Journal,Mar 28,Bananas and flowers that can’t get to Russia are piling up as the war in Ukraine wreaks havoc on some small countries,1
The Wall Street Journal,Mar 28,Shanghai’s Covid-19 lockdown has reignited concerns of disruptions to global supply chains pummeled by the pandemic and the war in Ukraine,1
The Wall Street Journal,Mar 27,"Sanctions could make it more difficult, but not impossible, for Russia to sell some of its gold to raise money while its invasion of Ukraine continues",1
The Wall Street Journal,Mar 28,"A Ukrainian internet service provider used by the country’s military suffered a massive cyberattack on Monday, Ukrainian officials said, fueling fears that Russia intends to wield more dangerous digital weapons as the war drags into its second month",0
The Wall Street Journal,Mar 28,"The White House requested $773 billion in fiscal 2023 military spending, the starting point for talks with Congress, citing threats of China and Russia",0
The Wall Street Journal,Mar 28,"For people who prided themselves on their socially conscious investing, the Ukraine war has revealed fundamental flaws in ESG investing",0
The Wall Street Journal,Mar 28,Ukrainian refugees are forcing Israel to balance its historic desire to help people fleeing war with its responsibility as a safe haven for Jews,2
The Wall Street Journal,Mar 28,The cost of wind and solar energy faces “greenflation” due to the war in Ukraine #WSJWhatsNow https://on.wsj.com/3Ld787g,1
The Wall Street Journal,Mar 28,About half the gas supplying homes in the Japanese leader’s home district comes from Russia. He says the energy imports are too important to cut off right away.,0
The Wall Street Journal,Mar 28,"Israel is bracing for one of the biggest waves of non-Jewish refugees in its history, as incoming Ukrainians force the country to balance its historic desire to help people fleeing war with its responsibility as a haven for Jews",1
The Wall Street Journal,Mar 28,"Rival journalists on the ground in Ukraine are coordinating on travel routes, evacuation plans and access to supplies",0
The Wall Street Journal,Mar 28,"By limiting selling and forcing buying, Russia has manufactured demand for its battered currency",1
The Wall Street Journal,Mar 28,"A large minority in Latvia looked to Moscow after the Cold War. Some Russian speakers are now reassessing their allegiance, but not all.",0
The Wall Street Journal,Mar 28,Russia fired a volley of missiles at several cities across Ukraine overnight as negotiators prepared to hold face-to-face talks in Turkey to end more than a month of war,2
The Wall Street Journal,Mar 28,"Rising oil prices are hurting many Americans at the pump, but for Alaska lawmakers, it means surging tax revenue and disagreement over how to spend it",1
The Wall Street Journal,Mar 29,Olympics organizers were looking forward to games in Paris and L.A. after a string of dismal events. Then Russia invaded Ukraine.,0
The Wall Street Journal,Mar 29,U.S. stock futures edged up as a pullback in oil prices eased some concerns around near-term inflation,2
The Wall Street Journal,Mar 29,The growing interest in Canadian potash and other commodities is a reflection of how the conflict in Ukraine is shaking up and realigning global trade flows,0
The Wall Street Journal,Mar 29,Russia's eight-year effort to build a homegrown alternative to Visa and Mastercard paid off when the U.S. card giants left the country,0
The Wall Street Journal,Mar 28,"Up to a dozen developing countries face increased risk of debt defaults in the coming year as the war in Ukraine boosts commodity prices and adds to existing Covid-19 pandemic-related pressures, a top World Bank economist said",0
The Wall Street Journal,Mar 29,"Russia’s invasion of Ukraine is leading Taiwan to rethink how it would defend itself in the event of an invasion by China, stirring new debates over weapons, military tactics and even whether to extend military conscription",0
The Wall Street Journal,Mar 29,Olympics organizers used to treat Russia as too big and too rich to fail. What would the Games look like without a villain?,0
The Wall Street Journal,Mar 29,"A NASA astronaut is slated Wednesday to return to Earth from the International Space Station on a Russian vehicle, as U.S. and Russian space agencies continue to carry out operations at the facility following Russia’s invasion of Ukraine",0
The Wall Street Journal,Mar 29,President Biden said the U.S. and its European allies were waiting to see if Russia was sincere in cease-fire talks with Ukraine but had no intention of lifting sanctions against Moscow at this stage,1
The Wall Street Journal,Mar 29,"Johnson & Johnson said it has suspended sales of its personal-care products in Russia, though it will continue to sell medicine and medical devices there, in the wake of Russia’s invasion of Ukraine",0
The Wall Street Journal,Mar 30,"U.S. stock futures fell and oil prices climbed, as concerns about the war in Ukraine and rising commodity prices continued to weigh on investors",1
The Wall Street Journal,Mar 30,Manufacturers in Europe have been shaken by the war in Ukraine but some services are benefiting from pandemic restrictions lifting,0
The Wall Street Journal,Mar 30,President Vladimir Putin’s approval rating in Russia has soared since he launched his invasion of Ukraine—to 83% from 71%—according to an independent Russian pollster. Experts have cautioned against taking current Russian polls on face value.,1
The Wall Street Journal,Mar 30,"Some 12 million Ukrainians are trapped in areas affected by the war and unable to leave, the U.N. says.",0
The Wall Street Journal,Mar 30,"The Kremlin on Wednesday dashed hopes that the most recent round of peace talks between Russia and Ukraine would end fighting soon, signaling attacks that have caused devastation across Ukraine would continue",1
